date        NoDur  Durbl  Manuf  Enrgy  HiTec  Telcm  Shops  Hlth   Utils  Other
197506   5.35  10.31   3.49   6.07   2.27   4.13   7.63   0.91  10.80   5.88
197507  -5.39  -2.06  -5.87  -4.08  -9.39  -4.41  -7.41 -12.03  -4.78  -6.13
197508  -3.12  -3.43  -0.77  -0.94  -2.97  -3.72  -0.16  -3.32  -1.30  -5.06
197509  -2.52  -2.51  -5.79  -1.17  -0.85  -1.24  -3.50  -6.52  -0.96  -6.15
197510  10.55   8.94   5.74  -1.43   8.38   7.11   9.71  10.67   6.51   3.92
197511   4.09   3.39   3.05  -1.74   5.03   4.06   4.46   5.14   3.11   3.54
197512  -1.51  -0.37  -1.32   0.17  -1.25   0.15  -2.99  -6.35   1.33  -0.21
197601  11.00  15.52  16.77   8.33  18.30   9.51   9.18   7.77   8.37  12.87
197602  -1.08   3.80   1.80  -3.25   1.20   3.33   4.59  -6.48  -3.50   2.97
197603   0.72   3.60   1.12   7.41   2.98   0.57   3.60   6.51   1.40   2.08
197604  -1.71   1.95  -1.46   2.13  -3.40   2.03  -4.59  -4.30   0.63  -1.43
197605  -2.18  -3.25  -1.27   5.43   0.54  -3.07  -5.64  -2.80  -1.36  -1.61
197606   3.65   4.17   3.71   5.20   8.20   3.76   1.33   3.65   4.26   5.29
197607   1.52  -1.03  -1.83  -0.67  -2.21   1.29  -2.24  -0.40   2.82  -0.08
197608  -0.28  -1.39  -1.68  -0.87  -0.83   4.52   2.99   2.16   2.91  -1.01
197609   1.54   4.59   1.13   6.19   2.88   1.70   0.33   3.62   4.08   0.94
197610  -1.61  -1.16  -3.27  -2.38  -4.50   1.41  -0.88  -3.75  -0.82  -0.46
197611   1.75  -0.74  -0.40   0.94   1.64   2.61   4.93  -9.67   3.15   2.09
197612   5.25   9.66   5.89   6.18   3.84   3.49   2.42   6.28   6.55   8.34
197701  -4.09  -4.15  -5.97   0.29  -3.89  -0.20  -6.89  -8.83   0.81  -4.10
197702  -1.40  -3.54  -0.74  -2.92  -0.64   1.27  -1.87  -0.22  -3.40  -1.70
197703  -1.36  -3.40  -0.41  -2.10  -0.05  -1.04  -2.63  -1.75   0.14  -0.13
197704   0.52   3.21   0.55   2.56  -3.47   0.42  -3.33  -5.16   1.95   2.14
197705  -0.95  -0.52  -2.94  -0.40  -1.47   1.41  -2.72  -1.88   1.67  -0.73
197706   4.53   4.32   3.40   6.03   7.78   1.55   5.97   9.04   5.72   5.29
197707   1.21  -2.43  -3.55  -1.87  -0.14  -0.71  -0.25  -2.25   0.88  -0.31
197708   0.11  -0.87  -1.18  -5.74   0.50  -2.33   4.56   3.79  -3.24  -1.26
197709   0.26   1.60  -1.03   0.74  -1.80   3.87  -0.64  -0.83   1.99  -0.08
197710  -3.33  -4.47  -4.55  -3.51  -3.19  -5.38  -3.05  -1.70  -3.15  -4.32
197711   4.60   1.95   4.31   3.33   5.22   2.19   5.39   6.02   4.31   6.38
197712   0.00  -0.66   0.71   1.73   2.39   2.32  -1.37   0.60  -0.32   0.62
197801  -5.30  -6.86  -6.04  -6.90  -4.72  -4.21  -6.81  -1.84  -4.57  -4.99
197802   0.14   0.41  -2.66  -1.09  -3.48   4.60  -0.47  -3.01  -0.40  -0.08
197803   4.14   6.11   3.95   1.98  -0.69   2.83   2.79   4.16   2.48   5.27
197804   6.90   9.68  11.47   6.87  13.33   3.21  10.90   9.19   0.26   9.24
197805   4.26   0.13   4.08   0.82   1.63  -0.50   1.23   5.27   0.71   2.55
197806  -0.25  -2.86  -1.39  -3.90  -0.35  -1.56  -1.80   1.10   0.82  -0.19
197807   3.56   4.63   7.84   3.33   8.59   1.44   5.02   8.87   2.77   6.44
197808   4.12   2.88   3.94   5.10   6.02   3.57   5.64   1.00   0.46   6.28
197809  -0.40  -0.45  -2.12   4.76  -4.16   1.47  -2.56  -2.77  -0.24  -1.23
197810 -11.55 -11.18 -11.34 -10.58 -10.82  -4.70 -14.13 -12.86  -7.10 -13.89
197811   2.21   0.78   3.01   6.17   5.08   3.40   2.69   5.16   3.07   2.37
197812   1.74  -0.56   1.46   2.86   6.44  -0.05  -0.67   3.41  -1.24   1.30
197901   4.20   4.99   6.54   3.26   4.32   3.81   5.74   1.41   6.34   5.99
197902  -3.51  -3.54  -4.45   0.45  -3.29  -0.67  -4.36  -4.50  -1.60  -3.22
197903   4.07   6.60   7.38   9.14   7.61   0.29   5.84   5.07   2.39   8.05
197904   0.22   3.00  -0.47   4.27   0.34  -2.56   0.70   0.45  -2.71   1.57
197905  -1.79  -0.78  -2.23  -2.60  -1.98   0.19  -2.67  -2.67   1.44  -0.24
197906   3.29   2.98   3.61   9.20   0.49   2.14   2.87   4.81   4.97   6.82
197907   2.06   2.05   2.04   1.70  -1.53  -0.24   1.07   0.14   2.12   3.31
197908   7.54   4.70   7.64   7.93   5.95   1.63   8.86   8.55   2.05   5.78
197909  -1.91   0.42  -0.80   5.84  -1.77  -2.42  -0.80  -0.51  -2.14  -0.72
197910  -7.67  -9.42  -8.82  -2.42  -7.74  -4.75  -8.79  -4.39  -5.80 -10.10
197911   5.15  -2.36   4.78   8.89   8.17   4.08   3.84   8.75   7.78   6.93
197912   3.38   3.38   4.52   2.69   1.81  -1.39   3.00   2.13  -0.91   4.02
198001   3.11   9.05   7.08  14.13   7.40  -2.47   0.93  -1.32   1.60   5.43
198002  -4.79  -6.29  -2.50  12.59  -3.56  -1.07  -4.81  -4.58  -3.35  -3.35
198003  -8.15  -8.75 -11.81 -17.80 -12.69  -2.77  -8.43  -2.81  -6.68 -12.13
198004   6.52  -1.91   3.27   6.84   0.74   7.27   3.32   4.31  11.96   5.95
198005   7.88   4.30   6.28   4.06   4.80   4.86  10.70   6.96   4.61   8.02
198006   2.99   2.78   2.28   5.78   3.03  -0.83   2.32   0.27   4.57   5.11
198007   7.74  11.75  10.91   1.65  15.49   0.94  10.56   8.87  -0.17   6.68
198008   1.46   1.45   1.64   3.79   3.67   5.57   2.09   0.26  -1.24   2.78
198009   0.21   0.97   2.84   6.82   2.00  -1.54   1.07   3.60   0.04   3.65
198010   0.29  -1.73   0.25   7.98   1.96  -2.82  -1.54  -1.28   2.04   1.46
198011   0.94   4.78   8.29  24.59   9.79  -0.05   2.85   8.64   7.63   7.18
198012   1.04  -1.15  -2.00 -10.88  -1.19   0.09  -1.41   4.75  -1.91  -0.71
198101   2.03  -2.20  -1.90 -10.37  -8.05   6.23   0.46  -1.56  -2.56  -2.39
198102   2.50   6.40   4.37  -0.47   0.47   2.29   2.82   1.91  -1.32   1.64
198103   6.95   7.06   5.97  -2.50   5.00   1.41  12.64   5.91   3.04   8.28
198104   1.12   1.80  -0.89  -7.45   0.15   6.37   2.99   3.07  -2.58   1.01
198105   2.64   2.89  -0.30  -3.97   4.22   7.32   2.65   3.46   1.76   2.50
198106  -0.21  -4.23  -1.31   4.77  -6.66  -2.28  -1.56  -5.59   3.14  -0.83
198107  -0.66  -2.98  -2.79   7.99  -3.77   0.05  -3.31  -3.86   2.99  -2.43
198108  -5.10  -7.84  -6.89  -6.46  -7.25  -1.36  -5.28  -7.74  -0.58  -5.33
198109  -2.18  -2.97  -7.13 -12.33  -3.89   2.95  -3.88  -1.27  -5.32  -5.52
198110   7.51  -4.15   3.68  10.20   5.16   5.35   6.85   8.01   4.99   7.36
198111   2.69   4.82   4.54   6.85   1.56   2.54   0.89   3.59   5.77   4.86
198112  -1.80   0.42  -1.62  -6.52  -0.03  -1.51  -2.08  -0.79  -2.28  -3.52
198201  -0.93   1.21  -3.25  -8.60   2.77   0.78   0.03   1.41  -0.50  -3.14
198202  -1.98  -1.94  -5.63 -10.98  -5.23  -5.55  -1.34  -1.78  -0.14  -3.59
198203   2.44   3.64  -1.68  -3.61  -3.57   2.41   4.14  -2.58   1.65  -1.39
198204   6.62   4.47   3.17   4.56   7.44  -0.84   5.45   7.33   3.82   3.96
198205  -3.22  -1.81  -4.66   2.46  -5.42  -1.05  -2.81  -3.05  -0.58  -5.52
198206   1.69   2.69  -2.53  -6.46  -2.32  -2.55   3.06  -0.73  -2.21  -2.49
198207  -0.46  -0.39  -2.26  -8.11   1.54   1.18   0.18   0.83  -2.73  -3.04
198208   9.20  13.75  13.94   9.66  12.78  10.83  12.50  12.34  11.93  10.82
198209   5.29  -0.72  -1.00   2.14   1.21   1.04   4.54   1.28   1.20   4.15
198210  10.47  16.56  13.02   5.59  16.99   8.18  16.65   8.62   4.88  15.23
198211   5.13   8.22   5.90  -4.38  10.70   6.01  10.73   5.45   0.12   7.67
198212   0.89   3.15   0.71   5.45   2.66  -1.23  -1.60   0.56   4.25  -1.29
198301  -0.98   5.11   4.96   3.62   8.39  12.34   1.54   1.40   3.58   2.77
198302   3.74   3.56   4.11  -0.44   3.57  -0.30   8.20   2.86   1.39   4.50
198303   7.46  -1.07   2.08   5.99   0.69   0.71   8.49   4.49   0.34   5.01
198304   6.26  11.01   6.38   9.52   7.50   5.13   8.72   4.97   4.73   8.39
198305  -1.00  -2.16   1.99   1.25   2.73  -1.28   0.50  -2.61   2.55   2.51
198306   2.95  10.40   1.56   6.50   6.14   0.23   5.97   6.79  -0.43   1.77
198307  -2.74  -3.66  -2.57  -2.40  -5.32  -5.18  -3.40  -5.69   1.04  -3.36
198308   0.63  -2.48   0.73   7.38  -1.07   2.20  -4.89  -1.06   1.60  -0.77
198309   4.75   4.43   2.29  -4.99   2.13   2.27   2.37   1.17   4.67   1.75
198310  -0.20   0.36  -2.26  -2.09  -6.90  -5.22  -1.36  -2.13   3.09  -3.77
198311   2.31   4.12   6.46  -0.59   2.30   3.17   4.37  -3.03  -1.65   4.44
198312  -0.28   0.97  -1.13   1.81   0.39  -1.52  -4.60  -3.66  -3.68  -0.97
198401  -0.69  -5.40  -3.53  10.09  -6.18   4.06  -5.90  -0.55   1.57  -1.34
198402  -5.57  -6.09  -6.67   4.00  -5.93  -3.70  -4.76  -2.06  -3.35  -4.52
198403   1.62   0.37   3.33   0.22   1.79  -4.21   1.15  -0.69  -0.18   2.49
198404   0.53   1.30  -0.10   4.16  -0.42   2.19   0.13   2.49  -0.32  -1.94
198405  -2.52  -5.57  -5.74  -5.13  -5.55  -3.49  -5.29  -6.70  -0.81  -6.71
198406   6.29   1.99   3.23  -2.26   1.80  12.27   7.15   3.93   0.50   2.38
198407  -1.65   2.59  -1.38  -7.13  -2.35   2.88   0.18  -4.15  -0.02  -1.77
198408   8.76  10.00  11.84  13.62  13.84   7.15   9.80  10.20   7.67  10.69
198409   1.24  -0.13  -2.30   2.10  -3.94   4.04   0.39  -4.24   4.84   2.27
198410   1.26   2.15   0.88  -4.53  -0.58  -3.52  -0.73   1.65   3.39   0.81
198411   0.41  -2.99  -1.28  -1.03  -3.86   0.46  -2.75  -0.35   3.07  -0.22
198412   2.76   4.59   2.60  -0.64   2.39   5.33   1.10   2.72   2.63   3.46
198501   5.33   9.82   8.97   6.46  12.59   5.25  13.28   8.57   2.33   9.66
198502   5.09  -1.59   0.97   3.88  -1.32   3.37   2.21   3.32   1.40   2.17
198503   4.52  -5.24  -2.73   1.53  -6.04   4.45  -0.65   2.86   6.09   0.10
198504  -1.97  -3.45  -1.42   3.87  -3.63  -0.71   0.00  -1.71   1.63   1.58
198505   7.90   5.93   6.42   0.60   2.86   8.35   9.47   9.51   5.53   6.23
198506   2.65   1.50   2.19  -0.80  -0.72   4.50   1.57   2.25   3.68   3.09
198507  -2.48   2.39   3.47  -0.29   4.45  -4.54  -3.88  -0.40  -4.78  -0.08
198508   0.83  -2.62  -1.12   1.29  -2.52   0.52  -0.97  -0.80   2.03  -0.14
198509  -0.99  -3.25  -3.99  -1.59  -4.76  -4.20  -4.45  -3.90  -5.29  -4.46
198510   3.62   0.87   3.28   6.41   3.05   4.07   6.83   3.19   6.27   6.33
198511   8.66   9.98   8.04   0.53   8.66   7.39   7.94   9.78   4.24   6.83
198512   5.36   7.18   4.55  -2.63   8.30   6.21   4.58   3.48   4.84   3.95
198601   2.18   2.19   1.56  -6.75  -0.29  -3.94   1.89   1.13   3.80   3.17
198602  10.60  10.92  10.29   0.63   4.96   7.38   7.58   6.08   6.50   8.52
198603   8.02   7.92   6.08  -0.11  -0.09   3.80   8.58  12.05   4.02   5.50
198604   0.24  -3.53  -1.76   0.70   3.89   2.43  -0.16   0.72  -3.58  -2.26
198605   8.72   3.21   4.50   7.08   0.97   4.81   9.70   7.24   3.66   4.73
198606   6.13  -1.26  -0.07  -1.96  -3.95   5.43   3.37   5.66   5.17   1.70
198607  -5.84  -9.04  -7.32  -5.46  -8.34  -3.02  -9.79  -5.41   5.14  -5.84
198608   2.92   7.52   6.28  16.36   6.98   6.87   1.97   3.96   7.90   6.85
198609 -10.86  -8.18  -6.78  -0.43  -7.08  -9.29  -8.70 -13.95  -9.09  -8.55
198610   8.78   6.49   6.63   2.05   0.60   4.66   7.62   7.66   5.25   3.80
198611   0.67   4.83   2.87   2.99   3.52   3.94   1.81   1.14   0.54  -0.59
198612  -3.32  -2.19  -1.94  -0.14  -3.70  -3.72  -6.40  -1.57  -3.30  -2.41
198701  14.49  18.81  14.53  14.25  16.44   5.32  10.69  12.84   9.30  11.18
198702   5.79   3.47   4.91  -1.93   9.43   0.04   9.69  11.33  -2.15   4.90
198703   0.79   4.63   3.34  12.38   2.67   1.43   1.73   0.15  -1.66   0.36
198704  -3.68   4.08  -1.31   0.08   4.40  -2.42  -3.07  -2.42  -4.33  -3.82
198705   2.47  -1.41   0.24   2.90   0.28   3.33  -0.29   1.20  -1.85  -0.04
198706   6.69   2.98   4.91   5.80   0.02   7.04   6.38   4.64   3.39   4.08
198707   5.61   6.96   6.96   3.93   0.98   7.25   5.77   5.75  -1.68   3.21
198708   4.15   5.68   2.89   1.90   7.40   5.29   3.26   1.96   3.71   3.98
198709  -2.46  -3.98   0.21  -3.90  -2.71   3.08  -6.04  -2.49  -2.30  -1.96
198710 -21.47 -26.93 -27.27 -18.73 -25.94 -13.62 -28.78 -20.58  -6.95 -22.15
198711  -8.58  -8.53  -5.19 -10.96  -9.81  -8.70  -8.53  -9.27  -2.52  -6.37
198712   7.87   8.61  10.78   6.64  11.84   4.67   8.26   5.29   0.58   4.99
198801   2.70   4.49   0.28   8.72  -2.44   8.64   5.92   6.36   9.76   6.87
198802   6.39   6.27   7.55   3.79   7.48   1.69  10.48   4.21  -1.43   3.96
198803  -1.31  -4.18  -1.29   2.89  -4.70  -3.32  -1.01  -2.59  -3.17  -1.44
198804  -0.11   2.91   1.59   4.34   2.57   0.34   1.66  -2.01  -0.29   0.03
198805  -0.77   1.23  -0.37  -0.26  -1.33   1.65  -1.45  -0.26   3.59   0.97
198806   3.15   8.26   7.54  -1.95   9.41   2.87   6.91   2.67   3.23   5.47
198807   1.61  -0.83  -2.33   3.49  -5.11   0.02  -0.77   0.55  -0.25  -0.42
198808  -0.22  -6.68  -4.38  -1.49  -8.19  -3.05  -2.64  -1.15  -0.14  -0.62
198809   6.50   3.89   3.53  -2.40   2.78   7.36   8.09   3.83   2.71   3.82
198810   8.19   3.33   0.70   1.82   0.00   2.80   1.73   1.21   2.54   0.11
198811  -1.13  -0.95  -2.15  -0.30  -3.15   0.34  -2.81  -2.18  -0.46  -2.04
198812   3.49   0.25   3.04   1.82   4.90   1.63   1.41   1.80   1.02   0.96
198901   5.64   7.60   7.46   6.32   7.11   8.96   6.43   6.79   2.76   6.71
198902  -1.42  -3.00  -1.97  -1.32  -3.78  -1.22  -1.75  -1.13  -1.82  -0.21
198903   5.42  -1.40   1.20   3.81  -5.50   5.56   2.86   4.93   0.58   3.18
198904   5.71   0.47   5.37   2.61   5.21   9.63   5.29   5.47   3.91   4.63
198905   5.38   2.30   3.53   2.83   2.39   5.80   5.16   3.59   5.34   3.89
198906   1.49   1.27  -2.68  -0.96  -3.25  -0.02  -1.89  -2.84   3.41   0.81
198907  11.97   5.11   7.55   3.76   2.85   8.57   9.16  13.89   5.80   7.75
198908  -2.02   5.43   4.40   3.33   2.53   1.02   2.71   0.37  -0.81   3.49
198909  -0.53  -4.60  -2.50   1.42  -2.73   3.81  -2.30   2.38   0.48   1.66
198910  -2.47  -5.71  -4.32   0.45  -4.48  -2.03  -4.07   0.39   1.01  -4.60
198911   1.66  -1.18   3.02   3.91  -1.83   2.00   1.36   4.53   3.22   0.06
198912   1.34  -1.45   2.91   5.83  -1.12   5.73   1.26   1.05   4.79  -1.25
199001  -9.42  -3.84  -6.29  -4.14  -1.18 -13.40  -6.23  -7.37  -5.35  -8.41
199002  -0.41   5.13   2.46   2.98   4.08  -0.34   1.94  -2.06   0.22   2.60
199003   4.56   2.90   3.89  -0.50   4.50   4.18   5.29   3.86  -0.75  -0.24
199004  -0.28  -4.04  -2.65  -3.57  -1.98  -3.46  -1.87   0.29  -5.50  -3.37
199005   9.05   7.76   8.05   5.91  12.50   9.40  11.69  12.76   5.42   8.85
199006   2.06  -2.25  -0.50  -2.03  -1.23  -4.70   1.60   4.44   0.74  -1.61
199007  -0.80  -3.48   0.47   8.21  -7.53  -4.59  -4.01   2.59   0.88  -3.46
199008  -7.37 -14.28 -11.94  -1.23 -12.04 -10.72 -12.14  -6.82  -6.64 -11.24
199009  -4.09 -10.58  -8.09  -1.58  -6.67   1.30  -8.25  -4.35   0.48  -9.85
199010   2.50  -3.22  -1.50  -4.14  -3.31   2.80  -3.03   1.43   7.24  -5.84
199011   6.54   4.11   7.15   1.66  11.26   3.10  10.37   9.45   2.30  10.30
199012   4.41  -0.44   4.86  -2.18   4.15   1.75   3.39   2.75   0.80   5.38
199101   5.13   7.29   6.57  -2.00  15.11   0.18   9.41   4.53  -1.37   7.44
199102  10.27  10.24   5.84   8.33   6.39   3.41   8.04   9.85   4.83   9.55
199103   4.79   1.16   1.48   1.30   0.72   2.34   8.61   5.43   1.71   3.10
199104  -0.97  -2.35   0.34   2.48  -2.90   1.13   1.95  -1.12  -0.03   1.33
199105   3.59  14.72   7.45  -1.41   3.57  -1.45   7.53   4.62   0.16   4.95
199106  -4.95  -4.46  -4.21  -3.66  -8.84  -1.90  -4.18  -4.16  -2.37  -5.16
199107   5.65  -0.41   3.46   4.91   4.77   3.20   5.39   8.44   3.99   4.77
199108   5.40  -2.13   1.92   1.73   2.84   0.84   3.68   2.86   3.53   3.06
199109  -3.28  -2.68  -2.24  -0.70  -1.26   0.55  -3.24  -0.41   3.73  -0.54
199110  -0.65  -1.99   1.26   2.00   2.08   2.11  -1.96   6.64   1.23   2.34
199111  -0.52  -7.97  -5.32  -7.62  -4.36  -4.92  -1.21  -2.56   1.89  -5.25
199112  14.62   7.64  11.20   2.00   9.12   9.83  13.00  16.47   5.01  12.41
199201  -3.07  10.49   2.61  -4.23   6.63  -2.62   0.34  -5.55  -4.58   2.16
199202   1.05  12.28   1.97  -0.50   3.89  -1.21   2.60  -2.59  -1.23   3.25
199203  -1.58   0.79  -1.17  -2.71  -5.20  -0.98  -1.33  -5.47  -0.53  -2.10
199204   0.72   7.90   3.26   9.50  -1.01   6.85  -3.48  -2.15   2.68   0.57
199205   1.39  -1.92  -0.69   3.20   0.05  -1.70   0.18   1.09   2.54   1.57
199206  -2.86   2.16  -2.89  -3.47  -4.09   1.24  -1.90  -4.69   0.54   0.07
199207   4.62   0.36   2.83   5.30   3.00   5.37   3.84   5.73   6.69   3.23
199208   0.84  -9.44  -3.39   2.53  -4.55  -1.05  -0.55  -3.31  -0.49  -3.35
199209   1.04   0.28   1.81   0.12   3.38   1.81   4.04  -4.90   0.82   3.45
199210  -0.89   0.01   0.90  -3.48   2.06  -0.53   4.31   3.33  -0.42   2.98
199211   3.66   8.66   3.41  -2.67   6.37   4.29   7.20   4.87  -0.24   6.00
199212   0.07   3.36   1.38   2.01  -0.02   5.58   0.62  -1.40   2.70   3.83
199301  -0.73   9.38  -0.03   2.74   4.83   1.16   0.04  -6.77   2.45   3.28
199302  -2.11  -0.34   1.53   6.00  -0.33   5.72  -1.52  -8.94   6.21   0.42
199303   0.10   5.45   2.26   4.08   2.20   3.26   2.77   0.81   1.77   3.91
199304  -9.28   2.32   0.15   1.11  -3.67  -2.87  -8.15   1.31  -0.15  -3.22
199305   2.73   1.17   2.21   1.76   8.84   4.23   5.87   3.62  -0.06   1.70
199306  -0.70   3.34  -0.46  -1.08  -0.42   4.64  -2.88  -2.93   3.18   2.23
199307  -2.29   1.68  -0.21   0.50  -3.89   2.15   0.66  -5.99   1.95   2.06
199308   4.22   0.50   3.39   4.18   6.35   5.47   3.98   3.06   3.67   3.46
199309  -1.77   0.82  -1.65   1.50   1.35  -0.47  -0.33   0.92  -0.63   1.69
199310   6.05   7.51   2.95  -1.90   1.58   2.61   4.62   6.00  -1.96  -2.28
199311   0.70   0.84   1.28  -5.80   0.00  -6.04   0.68   1.11  -5.51  -2.80
199312   1.59   4.51   3.85   0.49   2.96  -0.43  -2.09   2.48   1.61   2.61
199401  -0.46   6.96   5.02   4.92   4.73   2.01   0.64   1.93  -1.22   4.41
199402  -1.35  -4.36  -0.76  -2.95   1.68  -5.54   1.98  -5.56  -4.95  -3.90
199403  -4.07  -6.42  -4.38  -3.62  -3.89  -3.73  -4.61  -6.72  -3.93  -4.29
199404   1.24  -0.45   0.27   4.12  -1.57   1.42   0.27   2.40   2.11   1.32
199405  -1.34  -2.78   2.04   0.85   2.09   1.67  -1.90   4.36  -5.35   3.02
199406  -1.78  -3.43  -2.63  -2.75  -5.24   0.71  -2.63  -3.69  -3.13  -2.62
199407   2.99   3.71   4.57   3.33   3.87   3.20   0.79   1.04   5.16   2.67
199408   6.02  -0.22   4.73   0.00   9.34   1.16   4.55  10.72   0.66   3.51
199409  -0.32  -5.06  -1.55  -2.11  -0.51  -1.09  -2.29   1.72  -2.78  -4.21
199410   2.13  -1.48   0.66   7.34   7.27  -0.09   1.21   0.88   1.56   0.05
199411  -1.66  -5.07  -5.51  -4.85  -2.14  -5.45  -3.38   0.44   0.26  -5.16
199412   1.33   3.83   4.25  -0.94   2.47   0.91  -2.83   0.53   0.35   1.43
199501   1.89  -5.84  -0.38   0.39  -0.82   4.20   1.55   6.15   6.23   4.70
199502   3.02   5.06   5.14   4.50   6.77   1.51   2.67   2.24   0.82   4.88
199503   2.70   1.42   3.77   5.21   4.53   0.28   3.50   2.69  -1.75   1.93
199504   1.85   1.41   2.92   2.31   8.29   1.59  -1.66   3.07   2.38   1.65
199505   4.72   4.84   3.30   4.02   3.05   0.63   2.73   1.63   6.01   4.47
199506   1.78   0.84   2.00  -3.14   9.81   3.87   4.96   4.47  -0.46   2.19
199507   1.23   2.64   3.85   2.30   7.90   5.14   3.53   5.32  -0.38   4.82
199508   0.68   0.72  -0.58  -1.70  -0.09   4.33  -2.76   1.03   0.98   3.69
199509   6.72  -0.52   2.39   1.35   1.25   5.63   2.82   7.45   6.24   4.54
199510   0.39  -4.78  -2.79  -0.20   1.48  -0.12  -5.51   1.15   1.48  -2.04
199511   4.50   5.45   6.04   4.75  -0.74   2.67   6.17   4.94   1.56   6.14
199512   1.64   3.15   1.31   5.68  -4.21   3.93  -0.82   5.94   5.06   1.10
199601   2.65   3.49   3.19  -0.34   1.93   2.34  -0.36   5.95   1.91   3.54
199602   3.14   2.02   0.80   1.09   6.35  -2.19   4.33  -1.08  -2.58   2.16
199603  -0.93   4.29   3.24   4.92  -3.45  -1.87   5.98   0.24  -0.47   1.72
199604   0.11   3.54   1.72   3.42  10.06   2.71   4.26  -0.61  -2.59   0.24
199605   6.58   2.24   2.24   0.51   3.87   0.06   4.43   3.94   1.35   1.53
199606   3.27  -4.93  -0.28   0.87  -4.93   0.44  -1.64  -0.19   5.21  -0.29
199607  -4.10  -4.18  -4.09  -4.64  -7.56  -8.55  -7.57  -6.05  -5.82  -4.31
199608  -0.73   3.16   3.11   2.92   4.43  -0.92   5.82   4.19   2.89   3.90
199609   3.71   2.38   5.99   3.99  10.59   1.52   3.52   7.34   0.67   5.06
199610   1.78   0.15   1.65   5.80  -1.25  -0.73  -2.25  -0.69   3.61   3.94
199611   5.17   6.01   6.07   5.53  12.04   5.65   3.09   6.68   2.61   7.53
199612   0.52  -3.20  -0.13   0.77  -2.57   2.63  -3.51  -2.66   0.14  -1.77
199701   5.53   3.16   4.11   4.30   9.41   2.34   0.18   9.59   0.90   5.99
199702   4.12   0.35   0.76  -5.58  -7.47   2.28   3.05   0.95  -0.57   2.65
199703  -5.14  -3.93  -3.63   5.20  -5.54  -7.59  -1.32  -7.43  -2.76  -5.88
199704   5.26   2.30   5.11   0.09   8.20   2.54   2.19   6.14  -1.39   5.18
199705   5.91   6.66   7.75   7.27  10.14   6.64   6.06   6.92   3.77   6.28
199706   3.58   3.92   5.11   1.29   1.35   3.78   5.03   8.89   3.06   5.41
199707   3.38   7.80   7.06   7.42  15.98   2.69   7.77   2.06   2.82   9.22
199708  -6.26   1.21  -5.57   0.21  -1.32  -2.48  -2.56  -6.14  -1.16  -4.73
199709   5.60   5.27   3.29   6.32   3.47   9.65   5.16   6.61   4.65   7.91
199710  -3.14  -3.23  -5.75  -2.06  -8.42   3.07  -2.18   0.27   0.94  -2.65
199711   6.46  -1.59   4.21  -3.49   1.46  10.49   5.34   2.86   7.13   3.02
199712   3.77   4.39  -0.42  -1.49  -4.21   4.52  -0.27   3.54   7.97   5.31
199801  -2.89   0.53   0.41  -5.68   5.24   4.71   0.95   5.74  -4.37  -2.07
199802   5.06  12.55   7.08   6.81  10.43   2.66  10.46   5.45   2.65   8.10
199803   5.71   6.31   4.77   4.73   1.30   9.80   6.57   3.58   6.77   5.85
199804  -3.15   1.05   1.10   3.77   5.12  -3.05  -0.38   1.94  -2.51   1.80
199805   1.10   7.24  -2.25  -4.17  -6.97  -1.52   2.14  -2.50  -0.88  -3.08
199806   3.79   1.79  -0.62  -1.31   8.78   3.19   4.79   6.16   2.84   3.08
199807  -4.02  -1.16  -5.91  -6.68   0.50   3.79  -3.10  -0.22  -5.34  -1.75
199808 -13.03 -19.38 -14.14 -10.29 -17.60 -11.81 -14.25 -12.26   2.25 -21.38
199809   1.46   1.56   0.55  12.97  15.20  10.14   1.45  12.01   7.98   2.75
199810  10.82  11.68  10.84   1.26   6.32   6.72  10.63   3.86  -1.76   8.80
199811   6.31   4.83   3.75   0.56  11.65   3.69   9.56   6.17   1.35   6.20
199812   0.61   4.30   2.38  -1.17  15.27  14.35   8.97   5.03   2.83   3.41
199901  -3.44   5.52   0.75  -5.51  15.08   8.71   2.40   0.25  -6.26   1.11
199902  -3.74  -4.39  -1.89  -3.12 -11.46  -2.91  -1.52   0.22  -3.78   0.06
199903  -2.00  -0.91   4.98  15.35   8.51  -0.69   2.91   2.55  -1.69   2.49
199904   3.85  10.26   9.07  15.93   2.34   8.29   0.53  -5.54   7.18   6.67
199905   1.28  -5.55  -2.78  -3.10  -0.62   1.04  -2.91  -2.05   6.72  -3.68
199906   0.34   0.56   4.72  -1.49  11.72   5.84   7.88   4.49  -4.29   3.20
199907  -2.46  -6.62  -1.05   1.61  -1.80  -1.61  -5.06  -4.43  -0.61  -6.02
199908  -4.61   1.22  -0.81   1.84   5.45  -7.56  -5.96   3.74   0.62  -5.16
199909  -6.74  -7.88  -2.86  -3.88  -0.19   4.40   1.42  -7.10  -4.31  -4.32
199910   6.42   5.31   5.35  -1.57   3.26   9.51   3.43  10.79   2.17  11.31
199911  -1.23  -2.03  -0.72   3.75  12.91   4.34   4.27   1.50  -7.45  -2.23
199912  -2.49   3.20  10.55   0.65  20.75   4.21   6.63  -5.62  -2.34   1.49
200001  -4.81  -0.75  -7.55   0.89  -4.72  -3.98 -11.25   7.57   5.75  -4.67
200002  -6.22  -8.41  -2.96  -5.56  18.13  -3.46  -3.77  -2.67  -7.26  -6.98
